tweet_id,sentiment,author,content
1957216827,fun,shellsandcheese,I just spent 2 hours playing TF2 and I don't think I'm any better at it than when I started.
1957218610,hate,LenasLife,"this sucks i'm tweetless...and i f'n hate money, why does it have to be an issue"
1957218793,hate,DInstros,dam it keeps rainin on me
1957231014,hate,7immizzle,@MissMadalena err i think they're like 15 bucks a ticket cause its 3D too. too expensive
1957231506,hate,elliejanexo,Omg grr my parents left probably 15 minutes ago to belgium and typical i wake up a stupid o'clock
1957232619,fun,lowennn,is it unny today or not? taking too long to decide haha. i wna get a tan
1957233929,hate,geoffchapman,Just watched The Goode Family premiere online... And I think this may be the last episode I watch. It's pretty amazingly mediocre  pass.
1957237503,hate,utehbaik,and this stupid wireless wont work downstairs
1957237598,hate,Jady0903,"Change my hairstyle,but it isn't good as it supposed to be N don't wealth that much money..  hate that hairdresser~~"
1957241208,hate,LGoodyer09,Have to go to work  typical sunshine and deep sleep; stupid friday.
1957245904,fun,TimDaTiger,"I just watched 7 pounds, maaaannnnnnnnn!"
1957248127,hate,sunayana,@anant24121986 it is so unfair that all the good rock shows happen only in B'lore and Pune
1957250995,hate,DJinDia,almost everyone can suck my clit right about now. ive had it up to here with people fucking me over !
1957251669,fun,stacespace,so much fun at the beach today!  and delicious dinner at @kimbononowowo's house!! i friggin love Mark and Josh!! I'm gonna miss them!!
1957252405,hate,iskyworld,says BAD TRIP! (angry)  http://plurk.com/p/wxshi
1957263744,hate,sacha91,omg!!! mcdonalds combo and wendys sundae = puke material
1957263978,hate,Kaydeescrafts,I really need to sort out a bird table and some feeders - the robins and blue tits are being bullied
1957265612,hate,MsMac74,But why do I have to spend it in the office
1957268633,hate,traceydukes,"@MissMaryJ M Jizzle I need u to Hit me too, ugghh I'm sick of this damn phone! Like seriously!"
1957269543,hate,kristinarosexxx,@iamivanxxx That sucks to hear. I hate days like that
1957276419,hate,xcherylax,This train is so squeaky its givin me a sore head its bad enough i have to go to work!
1957278010,hate,_erica,@Kikirowr Downside though is that you're breaking the thread.
1957286023,hate,dessey,The Taxi Q at Pelangi was super loooong.. and now I'm getting headaches because of the hot-cold transition
1957287286,hate,Born2Rune,@WoWInsider I would be playing my old rogue but a friend took the account and could not get it back
1957289252,anger,crazy_erin,I tried to dye my hair and all i got was a blond chunk in the front middle part of my hair. Dang.
1957291305,anger,msfussybritches,&quot;locked up abroad&quot; makes bein half brown good risk mgmt when travelin 3rd world. i blend. i feel sorry for my hostage magnet white pepo
1957292590,fun,thatgirlFel,@OXtravaganza and I was just gonna ask you if you wanted to go to CLUB Hidden House on sat night. hehe.
1957293548,hate,misshuiying,rah rah. youtube isn't working again. oh great
1957294470,hate,allysonalfonso,@BrookeAmanda that sucks  what bout kate
1957305935,hate,epicwinmaster,lol my other tank/dps friend is having the same problem in a different guild.  wtf is wrong with this server?
1957311527,hate,carolineee,my hsbc savings apy dropped to 1.55%. sort of feeling like pulling out all my money and keeping it underneath my mattress.
1957317721,hate,JohnWarnas,"damn another day at the office, the sun is bursting from the sky...and the women are eh well...back to the keyboard"
1957319044,fun,AlyshiaSheree,@TerrenceJ106  aww-that's my last one. Roo-Oop
1957319291,fun,dratsab,@ghozali actually I'd prefer a rum or gin but don't have have any as I've preferred them too much previously
1957320931,anger,Medros,@LouGagliardi  damned hordies
1957321080,hate,shalmalisohoni,Another Day gone by....  Have to wake up early again tomorrow
1957328258,hate,CloudiestClairy,i'm so sick   bad throat and the WORST toothache.  good thing i work in a pharmacy.  load me up with drugs!!
1957331877,hate,hantu,@avrilchan never invite
1957335162,fun,A_RAVEN,@kevindavis1914 @taylorblack said no  ...she'll b @ home in 5mins to tweet u lol
1957342606,fun,melmariedavis,i really want a blackberry  my sidekick is hella wack. night
1957344732,hate,rainbowbreeze,Gday... Do you know if NHibernate has issues with COM Interop (VB6 &lt;-&gt; .Net Wrapper &lt;-&gt; .Net+NHibernate dll)? I'm getting crazy
1957345881,hate,CristianTorrent,"@stevecruzblog  It is so unfair, Hustlaball, US citizens working here, Personal Appearances Expectations, Prowler, can I do that there?"
1957346593,hate,Jady0903,"Changed my hairstyle,but it isn't good as it supposed to be~~N I don't think it worthed that much money..  hate that hairdresser~~;("
1957347167,hate,primrosegrace,he just fully yelled @me saying dnt be so fcking stupid grow up! stop with this band shit then... throws the remote at me thnks love u2
1957347193,fun,kaifreaky602,Listening to some nice music.. I think I should go to bed now so I get nice and rested but i'll miss Russel Brand's Ponderland
1957351242,fun,xLunaLovegoodx,EXPECTO PATRONUM!!! ----- nothing happens..
1957354740,hate,mrkmattos,"@powertwitter Not a fan of the layout change of hyperlinks. I don't like the indentation and, well, I'm clicking and no link shows."
1957357393,hate,khristaaa,My stomach is killing me do j can't sleep
1957361603,hate,rikaisuru,@digicho I'm inclined to think it's stupid.
1957363745,hate,teammartin,Hates untalented bitches being mean to my talented friends
1957364947,hate,ITbarbie,Arghhh So annoyed-yet again gone 2 starbucks &amp; given skimmed milk instead of soy milk!! I can't have milk so hav 2 throw away! Expensive
1957365278,hate,MrNokill,@markbuchholz the non-Europers managed to dump the sun here! its gonna be a hot time now!
1957378535,hate,katiemul,This is exactly y I hate driving thru dandy - sittin at lights next to a car of asians who r callin out to me &amp; 1 held up a knife  scum!
1957378778,hate,JuwalBose,@AravindJose thanks dude. Being a low level business man its hard to get normal credit cards..also our place is not listed with any bank
1957379307,fun,shadowcat_mdk,Walking to work on a gloriously sunny day. Going to be a good weekend in which I will burn as always even with suncream on  #fb
1957383622,hate,cambrosio,@jaysun093  yes it is. Sucks don't it
1957386633,fun,bannersrus,@joanne7964 yeah I was like oh oh oh yeah that's it but then she said no  lol bummer
1957389794,fun,histapleface,@ThatPaigeKid haha so your having father daugter bonding time? Lol anyways I g2g work get on msn later I'll be bored  x
1957390538,hate,heartillery,why the fuck am I on twitter!!!
1957393736,hate,lukehmuse,"On way to exam, very very nervous  bah"
1957396708,hate,LilCeasar,"is tryna find her a 30 yr old junt with a 401 k, stable job, good home with an extra room 4 me and my baggage..so tired of u young dudes"
1957397161,hate,brittina,Dang you internet. . . Its been down all night. . .
1957397410,hate,DaWaBZ94,@bb_nation just launched twittix v1.10 - not convinced
1957401850,hate,valeriuhh,"im gonna die of a heart attack one of these days, if i keep going off to bed this pissed.  GGGGGGG'NITEEEEEEEE"
1957403098,hate,LucaBon,How freaking cold is it out in Sydney tonight...
1957403754,hate,tamodom,woke up from bad dream.  grrrr
1957403939,fun,insertsmiley,@amyypee LOL i know! i only get to read it sometimes though cos my dad always chucks it out before he gets home
1957404195,hate,rjdennis,Any city person want to trade n live in the country? House comes w racoons n skunks livin under deck. *sigh*
1957408561,hate,dancingwithself,I hate it when this computer screws up and decides not to play sound on videos
1957415182,fun,princess_mara15,@DoeMarley SOMEBODY ACTUALLY TOLD ME THAT!!  LOL
1957435007,hate,ClarineV,Waiting for my driver! Hate to wait!!!!!
1957441479,hate,madrizen,A central lesson of history is that States are parasites which always expand until they destroy their host population. - Stefan Molyneux
1957442173,hate,ihatecrayons,@she_shines92 aww that sucks
1957444758,hate,rarrkun,@dragonflyeyes nick's voice still makes me wanna kill things
1957448941,anger,Crystal_Lyn,"@bcollinstattoo yes, boo for soar throats and earaches!"
1957454104,hate,Trekstar_32,@chuybe again your fault  i didnt make u leave
1957458941,hate,FelineMoonchild,I'm pretty sure Isis has a tapeworm.  So she's allowed to snuggle with me all she wants tonight.
1957460452,hate,ajc03,got such sore feet
1957464188,fun,Carlie_pie,Is constantly listening to the @Jonasbrothers song Fly with Me...b/c it's the cutest song...&quot;Peter Pan &amp; Wendy turned out fine&quot;
1957465259,hate,NANCY___,FUCKSAKE i shouldn't smoke so much stuff.
1957467582,fun,whatacatchx,"@sweetavalanche lol yeah  haha. yeah, things are okay, pretty much the same. slowly sorting out everything lol. exams are coming D: haha"
1957467935,hate,Jullyna,So damn tired! Another long day trw!
1957468342,hate,el7omed,"just woke up, I'm starving"
1957474409,fun,nissyoh,"http://twitpic.com/6661g - is on her last day at METRO magazine  Ta-ta, dream job. (PS: June issue out now. Czech it out!)"
1957477724,anger,anthraxmoh,My stomach is all EXPLODE from the wendys  why is everything that tastes good bad for you?
1957480314,hate,carnivalesq,@Epiphora I will never forgive you for burying the erotica. You're snuffing out our love.
1957480356,hate,IndigoToad,"Had to fix bike chain on the way to work...arrived a filthy, bloody mess   lovely weather though!"
1957482102,fun,Galiiit,@twebbstack nuhhhh no info on ticketek yet  Heaps excited though! I dont care how much but I hope it isn't too much..
1957484159,hate,Nita1207,"wants to move to QLD already, this cold weather is killing me"
1957485440,hate,KobieThatcher,stuck in huge traffic jam
1957486370,hate,sheh,hates typing on a mac. wishing that i'll be done my english essay soon.  sleeeepy
1957486984,fun,simplyvinay,"Want to get my hands dirty with FubuMVC. http://bit.ly/J00ha, but the document is not yet complete"
1957490341,hate,seyko_,"bah, i h8 waking up"
1957490771,hate,loveletsgo,"i hate working, especially when the weather is good"
1957494894,hate,kleyva,Have you ever stepped on a slug by accident? I just did  I hate bugs
1957497342,hate,hypnoticzexy,Shit week all fucking week  off to the gym now with the worst headache.
1957498978,hate,peachylaaa,my eyes are streaming!! i HATE hayfever  it's so bad even my tablets aren't working!
1957500630,fun,alpha1736,@Knightpkf Yay! Thank you.. Feels like ur yelling at us   LOL
1957504449,hate,nelia39,@GGSerena boo you didnt answer my text
1957504642,fun,mick_the_real1,there are # days of summervac &amp; school comes along just 2 end it &amp; the annual problem of r generation is finding a good way 2 spend it!!
1957505533,fun,Feather1228,@lesleyroy haha! nice! Have fun doll! Hopefully I'll see ya soon! I miss ur face!
1957508197,fun,vinithasaira,yummy chocolate cake..wish even i got one for my b'day!!   anybody listening???
1957512592,hate,thisloveisblind,"my mind is racing ... b/c of 4 words he wrote.  I hate him, but I hate her most. ... and I can't keep from falling for him"
1957514387,fun,_shellzbellz,@SplashAdams ill be alright but the whip may not
1957515026,fun,beezybabyx,@kimberly__joy i feel like red lea now
1957516839,fun,Strachdan,Five o'clock can't come any faster
1957517844,hate,jayajha,Bluedart takes a shipment all the way before figuring out &quot;No Deliver&quot; and then bring it back! Databases anyone?
1957519335,hate,OzSarge,"Just been bitten by SmoothStreaming, it doesn't seem to work for my client's linux users...fan-fricking-tastic"
1957519529,hate,twinklepuff,? MADAYA KA CHRISTIAN. BLEH!!! I HATE U  http://plurk.com/p/wy2yg
1957520247,fun,BrewGirl,Planning a road trip down to San Diego- With a detour into Vegas to celebrate my birthday! Too bad it's 7 wks away  I want to go now!
1957521136,fun,chenoa_cutie,@JBFutureboy lucky kid...i so wanna see loserville  pity im in oz....
1957534742,hate,basilmcneck,I hate this bit
1957543156,hate,sickophantikmnd,This place blows! My UberTwitter isn't functioning here! Had to switch to TB
1957546773,hate,SparkyMA,Cars been dropped off for service and mot  getting the train home! Hate public transport!!
1957554204,hate,x333xxx,Hydro drive abandoned after three miles
1957558721,hate,seutje,hmz... second most popular page on this governmental site is the 404 page... fail
1957563194,fun,LaBellaBijoux,"i didn't have fun at the club tonight, had a lot on my mind"
1957563359,hate,Hildingstam,@upcomingpixar Too bad we're in Sweden where Up isn't up on the theaters  here until October
1957573018,hate,brtak,"@jojototh @abduzeedo firefox ok, but opera and IE - footer is not ok"
1957575428,hate,bengillam,@berkscub no sorry twitter sucks balls since the replys change  #fixreplies
1957583174,hate,miss_r,"Shit shit, i didn't mean to dall asleep again, it's 9am, I wanted to be out by 9.30. Don't know why I'm so tired,I wasn't late last night"
1957583581,hate,tieandshades,Okay I'm seriously bored. I have nothing to do. I can't go out cause it's raining.
1957584006,hate,oliverwalton,Up earlier because of a stupid orthadontist appointment
1957587490,anger,ArunBasilLal,"@rmilana Hey, Wahts happening in #coffeclub..? I didnt have coffee for two days now  @dharshana"
1957589597,anger,noidSyStems,"Did a historical Jesus ever exist? Im finding it hard to prove, its all hearsay accounts ... it bugs me ..."
1957595823,hate,ginaflemmen,"@Sihm and the &quot;fuck  &quot; was because I dont get my gift!   I was SO exited about it, and it was sooo awesome..."
1957596519,fun,Richard_Gable,"@Bass_ Heading off to Poole around 4ish, @LucyKD has some serious gardening to do before we go, no Tweetdeck til Sunday evening,"
1957597348,anger,cierinethegreat,lost all my files since high school.
1957602228,fun,silasistheman,"I'm saying goodbye to Sydney for a few days, and Hello to Rapeville.... I'll miss pretty"
1957608321,hate,lilmissash,it should be.. not a wink &gt;.&lt;
1957611608,hate,petraaafied,; keeps getting such delayed responses. why is my internet so messed up?!
1957617413,hate,Don_Egan,is not paying ï¿½8 per hr for Internet access so may be limited to Twitter via txt
1957622502,fun,ketchupinacan,This is great curl-up-in-a-ball-and-read later. I wish I had a book.
1957627730,hate,blackarazzi,"I remember when Vanessa first stepped on to the scene. She would give it up to the paps!  Now shes 2 famous I guess. Use us, abuse us!"
1957629394,hate,jamskii23,Was woken up by my screamin lil nefuew
1957635726,fun,casscc,@heyennovy haha we had balcony seats  not that great. there's a giant dragon thing that has glowing red eyes and moves its wings!
1957639561,fun,sentricmusic,@theJBs @wearecutaways  We were all set to get a room last Saturday! I can't apologise enough for missing out Deccy
1957639612,fun,ArunBasilLal,@aravindkumar Whats up today..? missed the #coffeeclub that day
1957639945,fun,_ilovefashion,I wanna see the Jonas Brothers in concert..
1957643801,hate,JellyBeans1991,As predicted i feel lyk shit  gahh i hate bein ill!! At wrk tweet lata xx
1957650050,fun,ginevramicol,Why can't I see WHITE SOX players @ random bars I go to.. NOT Cubs players  waaah
1957650945,hate,dani_l37,I feel so useless
1957652124,hate,lkespiritu,awhile ago it freaking hot! now it's wet  turn off!
1957655552,fun,sarahjanelopez,"All alone in this old house again.  Thanks for the net which keeps me alive and kicking! Whoever invented the net, i wanna kiss your hair!"
1957657765,hate,issie07,@x_Beckiie_x omg are you going to see it?! another reason to not live in devon none of the f***in cinemas have the film im so annoyed
1957657992,hate,polonapajk,Aaaaaaaa!! I hate fucking winshit!!
1957658212,hate,KevMain,"Think it may be time for a  lemsip soon, having a cold really sucks"
1957663637,hate,mkeats,@alexlomas Bastard! I want to be at the beach in the sun
1957663990,fun,pony_hooves,@QueenKelso dooood! it is working! tea time later? are you working tonight?
1957664578,hate,crashedinlife,I bruised my toe worse than my I did my finger. It fuckin hurts right now even with ice on it
1957665077,hate,lilpaowow,"@ShiGGaShay - I only get bubble tea during the cambodian new year - only once a year  &amp; when i do, i stand in line for over 10-15 min."
1957670571,hate,Ediesedgwick83,@Sarahies I will be ok when I have been to the drs again today and got my essay done  x howre you?? x
1957673742,hate,peachy_gold,Geography papers are so boring!  I hate revision!
1957674693,hate,barbsrad,"urgh, my head is banging."
1957675512,hate,LauraSmetsers,@robinlefeber Ojee! That sucks...
1957678866,fun,heyitsmisti,"@shanzer22  you're missing out, bb! i'm such a cereal nut, i think i like every kind available."
1957679152,fun,Misdreavus_72,@Banette_ good to be back! It's really late though and I just got back from scaring some people and I'm pleased but really tired
1957679893,hate,jesssicababesss,Oh fml its probs gunna be at shepards bush  i hate it there
1957681827,hate,Peterkin,Anyone got any remedies for neck pain? Haven't been able to turn my head properly without a bad twinge for a few days now
1957686686,hate,EAZY_ERON,My record player has decided to die. Why on Friday night? Sad E  http://twitpic.com/667a4
1957689210,hate,camilleali,I can't sleep ugh!! and I have shit to do all damn day tomorrow. Wanting to take a sleeping pill but I know Ill get up late
1957696481,hate,Pixie_Anna,@maddieprior mother is hogging the TV
1957706885,hate,blistereduk,Hates headaches! Maybe I'm not ready to rock
1957708099,hate,Badger5000,@razzbingo britain is shit
1957714342,hate,Adesto,@nicko236 It was an app that changed your wallpaper to one of several hundred at random intervals. It's hard to find good wallpapers.
1957724418,anger,mm39,"i hav a chance to win $10, $100, $1000.  i was given a free can of $ plant..have to wait till the plant grow to know if i won anythin!!?!"
1957726484,fun,lamunro,morning all....beautiful day...best go enjoy some sunshine before i have to go to work...unfortunately
1957728707,anger,halona5429,i never knew a dentention was so hard 2 get
1957731297,hate,Luke_Simpson666,"trying to get used to twitter, i have a cold"
1957736515,fun,kvegas911,"@eljefe1401 oh, joy. We have the Elmo potty video too."
1957738262,hate,Lieszl,preparing for my spanish.. BAAAAAAAAAAH
1957742569,hate,dylanholshausen,I am so damn hungry it's not even funny!
1957742696,fun,dinore,leather shoes and bags are so hard to resist..
1957743491,fun,djstephfloss,@StorIbook8 I see. Lol. I'll make it fun for you to follow me tomorrow...I have to go to bed now.
1957744492,fun,supercracko,I want to play parachute games.
1957744649,hate,BILLABABE515,@cynimarie p.s. There is such thing as having too much sushi! Bleeeeah!
1957745868,hate,Sirvinya,What a gorgeous day!! And I'm going to be stuck in a lab for the next 9 hours or so
1957754460,fun,Ladybloodymuck,What a beautiful day! Going to edit Lisa Maxwell interview from her last day at The Bill now. Shame I can't see my laptop screen outside
1957757593,fun,impactvelocity,"@ashetler I've totally been MIA, i know  bad me"
1957758701,anger,squeegeebean,@drakesizzle  If you don't want to come then don't come. JEEEEEZ.
1957759997,hate,ohsailoralex,i'm sick of waking up and feeling exhausted
1957762612,hate,jiangyin,hate this fucking cold. i can't stop sneezing. and claratyne only works for an hr or 2
1958036042,fun,Mz_Cutie,@DJIronik hmm....well it aint that hot in hull lol   xx
1958037565,fun,ohaijosh,"Just found out my kitty isn't pregnant  its a good thing though, we are going to adopt one instead"
1958041749,hate,mareklutz,in the mailbox already for 2 hours
1958042965,hate,emacgrass,@JeremyTheXIV i take it you're not a fan
1958046178,hate,LeanneMellows,@lordofleisure Will have to it's only across the water and all. Just damned expensive
1958047558,hate,Nad_d,i can't studyyyyyyyyyyyyyyyyyyyyyyyyy  i have an exam tom
1958050811,hate,atikastuart,i know i was wrong. maybe i shouldnt did all of those fuckin things like that
1958051442,fun,lukemepham,Working at home  Wifi not reaching the garden
1958054216,hate,baldeggie,Hey now that I'm on a roll everybody in twitter-ville is sleeping  grrr I never WIN :/ http://myloc.me/1Y2J
1958054940,fun,VernishiaRenee,Goin 2 eat some SMACKS 4 breakfast then getting started on my day- catch ya on the flipside- I really wish I cud go mobile-dang Bahrain
1958055436,hate,SelyJonas,"Sick, sick, sick. This sucks. i can't even breathe properly"
1958057287,fun,tammywammy,@Moyo88 oh no! I woke up accidentally.  how can we get you to fall asleep? Should I scare you with P2 or P3 stories? JK!
1958058819,hate,xlisamx,sick of having constant bad dreams  grr
1958061850,hate,JBnVFCLover786,@Jenniferlai7 What can you say about Jayk??I'm pretty pissed at pretty much everything right now
1958065414,anger,Sparkey09,@_supernatural_ more Demon Sam!! I need it to numb the pain  xXx
1958073482,fun,LouisSiuol,@jodieharsh Ahhh so Jealous!  Have a nice time and I'll see you when you get back x
1958074577,fun,slam87,"I'm not looking forward to working over the next 8 days! Come next Sunday, I may or may not be dead"
1958075486,anger,sarahsarah94,"@LeahMul awh, thats not good,   get better soon!"
1958079779,hate,Max_ElectroBoy,trying to draw some manga/anime for our new website ... very bad idea!   http://bit.ly/k6iOv
1958083743,fun,Infantry11bdub,"@sweetkisses277 Yup, 1987 lol. SWEET YEAR  haha"
1958087984,hate,abbysaga,Aww.. I lost 3 followers.  FOLLOW ME !
1958091165,hate,SY94,don't want to go!!!
1958091205,hate,therealdevil,"@nixsight  yes indeed, makes it a bitch to try and design universally"
1958093437,fun,MissBoo1,Ive finished 4th year!!! Argh Uni is going soooooo quick
1958101472,hate,eppsie,IS ANYONE AWAKE?!?!?!?! oh my god i am dying here. i want to go to SLEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEP. :[
1958103630,fun,bebetaya,home sweet home? i think no! huaaaa
1958104512,hate,citizensmitt,"@gerald_d I can't view anything, Gerald. Not only am I banned, I can't even read the damn place."
1958104863,hate,SY94,I am NOT in the mood for a long car drive
1958109277,fun,AshleyMcCraw,TWEEEEEET! good morning twitterland! going to work at 1 so need to keep packing and cleaning this flat! move out in t minus one day
1958110071,anger,dibstaru,stuck in stupid Jeuno with flag up.  Wish I was in Windy fishing
